	TCGA.BH.A1FE.06A.11R.A213.07	TCGA.E2.A15E.06A.11R.A12D.07	TCGA.E2.A15K.06A.11R.A12P.07	TCGA.BH.A18V.06A.11R.A213.07	TCGA.AC.A6IX.06A.11R.A32P.07	TCGA.BH.A1ES.06A.12R.A24H.07	TCGA.E2.A15A.06A.11R.A12D.07	TCGA.E2.A10A.01A.21R.A115.07	TCGA.D8.A1JJ.01A.31R.A14M.07	TCGA.C8.A274.01A.11R.A16F.07	TCGA.D8.A1J8.01A.11R.A13Q.07	TCGA.D8.A1JF.01A.11R.A13Q.07	TCGA.D8.A146.01A.31R.A115.07	TCGA.D8.A1JK.01A.11R.A13Q.07	TCGA.D8.A147.01A.11R.A115.07	TCGA.D8.A1J9.01A.11R.A13Q.07	TCGA.D8.A1JA.01A.11R.A13Q.07	TCGA.D8.A1JE.01A.11R.A13Q.07	TCGA.D8.A1JD.01A.11R.A13Q.07	TCGA.D8.A1JB.01A.11R.A13Q.07	TCGA.D8.A1JG.01B.11R.A13Q.07	TCGA.D8.A1JH.01A.11R.A13Q.07	TCGA.D8.A1JI.01A.11R.A13Q.07	TCGA.D8.A4Z1.01A.21R.A266.07	TCGA.D8.A1JC.01A.11R.A13Q.07	TCGA.D8.A140.01A.11R.A115.07	TCGA.C8.A27A.01A.11R.A169.07	TCGA.E2.A106.01A.11R.A10J.07	TCGA.E2.A105.01A.11R.A10J.07	TCGA.C8.A8HQ.01A.11R.A36F.07	TCGA.D8.A73X.01A.11R.A32P.07	TCGA.C8.A27B.01A.11R.A169.07	TCGA.C8.A8HP.01A.11R.A36F.07	TCGA.E2.A108.01A.13R.A10J.07	TCGA.C8.A3M7.01A.12R.A21T.07	TCGA.C8.A3M8.01A.11R.A213.07	TCGA.E2.A107.01A.11R.A10J.07	TCGA.D8.A1JL.01A.11R.A13Q.07	TCGA.C8.A8HR.01A.11R.A36F.07	TCGA.D8.A142.01A.11R.A115.07	TCGA.C8.A278.01A.11R.A169.07	TCGA.D8.A143.01A.11R.A115.07	TCGA.D8.A145.01A.11R.A115.07	TCGA.D8.A141.01A.11R.A115.07	TCGA.E2.A109.01A.11R.A10J.07	TCGA.D8.A73W.01A.22R.A352.07	TCGA.D8.A13Y.01A.11R.A115.07	TCGA.D8.A73U.01A.11R.A33J.07	TCGA.D8.A13Z.01A.11R.A115.07	TCGA.C8.A275.01A.21R.A16F.07	TCGA.D8.A27P.01A.11R.A16F.07	TCGA.D8.A1XL.01A.11R.A14M.07	TCGA.D8.A1XK.01A.21R.A14M.07	TCGA.D8.A1XM.01A.21R.A14M.07	TCGA.D8.A1XO.01A.11R.A14M.07	TCGA.D8.A1XQ.01A.11R.A14M.07	TCGA.D8.A1XJ.01A.11R.A14M.07	TCGA.D8.A1XG.01A.11R.A14D.07	TCGA.D8.A27H.01A.11R.A16F.07	TCGA.D8.A1XD.01A.11R.A14D.07	TCGA.D8.A1XF.01A.11R.A14D.07	TCGA.D8.A27G.01A.11R.A16F.07	TCGA.D8.A27F.01A.11R.A16F.07	TCGA.D8.A1XR.01A.11R.A14M.07	TCGA.D8.A1Y2.01A.11R.A157.07	TCGA.D8.A1XW.01A.11R.A14M.07	TCGA.D8.A1XY.01A.11R.A14M.07	TCGA.D8.A1Y1.01A.21R.A14M.07	TCGA.D8.A1XZ.01A.11R.A14M.07	TCGA.D8.A1Y3.01A.11R.A157.07	TCGA.D8.A1XV.01A.11R.A14M.07	TCGA.D8.A1XS.01A.11R.A14M.07	TCGA.D8.A1XT.01A.11R.A14M.07	TCGA.D8.A27E.01A.11R.A16F.07	TCGA.D8.A1XU.01A.11R.A14M.07	TCGA.D8.A27I.01A.11R.A16F.07	TCGA.D8.A1XC.01A.11R.A14D.07	TCGA.D8.A27W.01A.11R.A16F.07	TCGA.D8.A1JU.01A.11R.A13Q.07	TCGA.D8.A1X5.01A.11R.A14D.07
TCGA.D8.A1Y2.01A.11R.A157.07	0.869072233496244	0.932849940156031	0.890630906898715	0.911600493519005	0.911793170340432	0.887664652184535	0.952698397500893	0.949911049352289	0.942733094799725	0.93482825632826	0.934700085063027	0.835249521155756	0.955436904391551	0.9081290166688	0.920644032815183	0.926390799281085	0.906016598813994	0.93526682731049	0.956754943538744	0.944238215845539	0.865777418189638	0.954764051995109	0.906526954970298	0.920127691153743	0.927370122020585	0.93488237790781	0.931160873471023	0.925897336361808	0.931655239838799	0.945244779291704	0.942371604853223	0.906946548366155	0.920838584234495	0.943665172119239	0.914854701925733	0.941453300296685	0.936446154325476	0.932934665417439	0.927573524650254	0.872618250969058	0.919595038423942	0.929162408224546	0.947081632021466	0.968735610428506	0.944555174387781	0.930028710727897	0.847846172159674	0.947054431326282	0.921545836883348	0.925005109529573	0.925193395842035	0.957562241675523	0.914696677853898	0.95754257089213	0.958669588177555	0.899670534361954	0.926942382271564	0.90258944899554	0.889065886013195	0.894256808535707	0.89549484777773	0.92368881869775	0.889168033815211	0.946788014786498	1	0.917135981407628	0.933283840552199	0.963115753253423	0.946368919482757	0.927411187746971	0.938319775565696	0.960031138361105	0.941270882829609	0.929170327552627	0.928300873099097	0.946815628689927	0.93556142591896	0.955164529619173	0.952118246811612	0.952516338752618
TCGA.D8.A1XW.01A.11R.A14M.07	0.912391594399783	0.872609621162704	0.808264276870273	0.9058207035804	0.892814220709736	0.816150751759442	0.906895544867547	0.906784296381058	0.919792684544501	0.86894900139234	0.916219159038401	0.811935151932191	0.913948247379185	0.898801129908161	0.919384801701804	0.892923786176016	0.858764970846157	0.882060024455634	0.912413758032169	0.948458096507517	0.858286289426259	0.921562202972775	0.819388898771004	0.918274117677986	0.92702053308091	0.879035626284159	0.903489407422187	0.863999728296574	0.866740584361487	0.874622098010194	0.898151752474919	0.924348343477494	0.874659213445942	0.934839525274844	0.934363678828983	0.882767878249374	0.866516418802278	0.945444165716039	0.925409680097843	0.903751423791136	0.893955785368842	0.892859355982676	0.929419667082171	0.921655355542719	0.884413557472044	0.894520980160434	0.830895164259318	0.902950615069861	0.919119963208854	0.906985698309565	0.912097300721318	0.897427205948674	0.906637106221061	0.915166753409408	0.919049533984352	0.901706177567609	0.907711274456126	0.884020104558696	0.872614288965234	0.890455327986644	0.866300943783787	0.883687530054028	0.915349676417578	0.894286233091571	0.917135981407628	1	0.900444178488128	0.894990822234721	0.914368540985909	0.866183431815812	0.869889882062452	0.904372244829289	0.919893521514661	0.854590248114663	0.914982673667376	0.931844384710449	0.864311708365323	0.900181251761176	0.934171636717163	0.896074473084557
TCGA.D8.A1XY.01A.11R.A14M.07	0.88200354454176	0.931090387216585	0.897015910260756	0.867480282370128	0.898910175511363	0.855125516981688	0.934904662560769	0.946544497498769	0.938756701550917	0.930446783069753	0.941942910767553	0.84145288126988	0.961959281739265	0.88044384846035	0.918067277670475	0.909717291602499	0.905377931834774	0.926316945418304	0.964784243703975	0.942287664287882	0.844812945348063	0.944768680012626	0.897735581760162	0.919618963909546	0.943919013019038	0.937499075629026	0.922144600375199	0.917427547679805	0.911998327645377	0.92817151850783	0.953578658673711	0.891953304463515	0.876738625691304	0.904852831510411	0.896267827928891	0.943177236028069	0.92292294099159	0.905908458090156	0.923411888338748	0.88716458759532	0.9012597557168	0.900303662961041	0.941198099002063	0.922925612861863	0.93281882577709	0.91200292237459	0.813839896122173	0.906738678671187	0.900485835143711	0.893268051906495	0.95593339636333	0.927696539211384	0.882743232387196	0.946430386875789	0.934638794131151	0.894936056388519	0.896899965751719	0.912296407555025	0.878995632829753	0.898064548804907	0.867184534516684	0.919682073360998	0.896497710297862	0.956775262024802	0.933283840552199	0.900444178488128	1	0.964287777520164	0.934475140268858	0.900162203086591	0.899880732333685	0.952711861863909	0.913588060258597	0.91147905049255	0.923492770734229	0.936970457840086	0.910467005852331	0.932234979892597	0.942110375110436	0.937101424026329
TCGA.D8.A1Y1.01A.21R.A14M.07	0.865160801859276	0.941593921141028	0.909428612169406	0.886397106833314	0.909241522888648	0.869775618010505	0.949094992950362	0.962575693322835	0.952668871054086	0.956189623830322	0.941491273213893	0.856401400073316	0.957172731964618	0.887645350776606	0.926139175303029	0.928297241022409	0.917430708209184	0.940471875024529	0.972537451733496	0.93405915041191	0.854586416028673	0.95014433009389	0.902249057208428	0.920524030174341	0.934546918564296	0.944053096640973	0.944831980567108	0.923255030748363	0.936907744246661	0.951225833835737	0.958322558210256	0.88195772501438	0.902421021476511	0.907781777072233	0.904769151796904	0.959257984772107	0.944524469869809	0.918377047942872	0.932091180422454	0.884794303564417	0.899717785947357	0.921658542750223	0.952307564998276	0.947217548485376	0.960250565620224	0.921899868391691	0.848430358446904	0.921780450341341	0.893908823391656	0.912027780850883	0.942556064423022	0.94770642301219	0.896693194470664	0.958602544485676	0.951844704763634	0.901307531949832	0.913980295785281	0.904775923408818	0.888511119471386	0.916790704811412	0.895957908342206	0.937858515711159	0.88556333181627	0.969091806366208	0.963115753253423	0.894990822234721	0.964287777520164	1	0.956976860139218	0.929991626609261	0.93717142975503	0.968616994074519	0.93417300712945	0.930354250146382	0.921606859615766	0.940920079092351	0.936734807637949	0.957652607941182	0.945027623088462	0.95660857403265
TCGA.D8.A1XZ.01A.11R.A14M.07	0.876196219033936	0.929502379872358	0.88914743432746	0.904019740460871	0.919700619427085	0.844115410312293	0.948919540012497	0.951609533365087	0.963997312231275	0.925489932150093	0.93119199858028	0.827761094682673	0.946484522491424	0.88561852603588	0.933051390678773	0.920730667821093	0.888002672267874	0.908877280850165	0.95959711885721	0.929990356036813	0.859178854906932	0.94473360467336	0.857797618940434	0.921781205813373	0.937890433549036	0.942105528815672	0.943143818667472	0.901431736895144	0.915004648192381	0.929625113038875	0.938770075595483	0.888987895055595	0.916316354976801	0.91314185029817	0.907489531133526	0.939690409090559	0.933537323696083	0.938364970189412	0.931899507187275	0.893664660907454	0.90315750470159	0.920200588919155	0.94501492337656	0.93634663722574	0.95098209922017	0.910448716053878	0.841211673083522	0.921838557138974	0.888272003964453	0.928594957608358	0.932711371975011	0.947662905851736	0.913583160696642	0.941283942422224	0.94190288337465	0.919887117598764	0.921102989648238	0.896060776053641	0.886948756264005	0.92923338309382	0.882701028976152	0.944685509985248	0.898444459147476	0.946533497907121	0.946368919482757	0.914368540985909	0.934475140268858	0.956976860139218	1	0.925204488222571	0.913443892115127	0.939028092787323	0.921011954104573	0.914894367050728	0.932699820436306	0.943474778497567	0.915711687491888	0.955741085663706	0.929867736009473	0.948190542878093
TCGA.D8.A1Y3.01A.11R.A157.07	0.820348307536785	0.915115203303603	0.902888842540484	0.874195569890679	0.8765619641458	0.814912898458058	0.909896076419186	0.907299226041522	0.924705421174189	0.889778646782047	0.882505422356863	0.807224798679825	0.893467541581304	0.859816960405699	0.878571296900884	0.896218023440984	0.840979747055585	0.868703168881495	0.918838156528267	0.892070057962981	0.827478596599567	0.890859475347741	0.862294952763129	0.871851585450476	0.895332821711046	0.901025554242966	0.896814954364318	0.890429658032637	0.906563516313963	0.911619264636567	0.925825108045089	0.862425782226547	0.883426009989529	0.861349692609706	0.854044084556219	0.917543338239976	0.937813406745014	0.908994896018844	0.884401680068529	0.849184237919284	0.869397220245822	0.898126167943179	0.893218522839247	0.906166589806454	0.932660449870394	0.86555884843001	0.809484904693268	0.887382568649738	0.869769760620134	0.886632688287006	0.906428589614764	0.95501223357719	0.87698961726508	0.891861936182454	0.898329923378001	0.86936762600256	0.910071970606801	0.846559739483133	0.831301727972688	0.877744228112468	0.882783125068477	0.8772279298086	0.850689557578785	0.909679955014132	0.927411187746971	0.866183431815812	0.900162203086591	0.929991626609261	0.925204488222571	1	0.893357327031548	0.902921913700864	0.900259898131866	0.881130482402014	0.887491886299006	0.891392824343202	0.886025570330688	0.920579434719297	0.878486435612274	0.907337776039385
TCGA.D8.A1XV.01A.11R.A14M.07	0.811602330813518	0.900091174421914	0.902843617595789	0.842802226617155	0.894630300646723	0.848984139489763	0.913830306713173	0.931500940693487	0.919173416328004	0.941140226571102	0.901042416514477	0.806002497629142	0.92008296719541	0.863897438772472	0.876292072906085	0.919762857863542	0.899347699195456	0.931353026009105	0.925300226424498	0.904052160148007	0.824367047678625	0.921055719925016	0.920904397782732	0.889150099552148	0.902352116636932	0.912992713617464	0.917322887646209	0.913537988744442	0.921380651462359	0.888139233654521	0.915910713512514	0.862180869200368	0.85701761151232	0.881032701539393	0.885153682491835	0.922360890775969	0.907796294681751	0.890886886626367	0.885567033498662	0.829516809162649	0.879490212842221	0.890371482195718	0.921493309501711	0.918933350375891	0.930175326627049	0.909775011573336	0.870078424257154	0.883565100307221	0.853855334015057	0.884074573033678	0.907709188930996	0.916042259051048	0.871170595926813	0.930011183890494	0.93059068063765	0.85520310276542	0.903944068078972	0.907588939852338	0.847219665142694	0.890384174758331	0.891364511388651	0.872917342563384	0.837968007629363	0.936319033017108	0.938319775565696	0.869889882062452	0.899880732333685	0.93717142975503	0.913443892115127	0.893357327031548	1	0.941666241310154	0.902954782903972	0.953823595984184	0.903607649280395	0.912574421739532	0.972564027567985	0.932723513109242	0.913889205390941	0.937009124472609
TCGA.D8.A1XS.01A.11R.A14M.07	0.876021033020858	0.936108257744692	0.91100413433763	0.887374958289356	0.917253505587826	0.86279406957337	0.938280139546973	0.950379426203623	0.937488749461747	0.959375108269186	0.947163879454938	0.869198497980678	0.965387592347905	0.881436574241394	0.928325614173053	0.932122933108012	0.915034374539669	0.947791921934531	0.963891482279292	0.946082441471414	0.868829278046848	0.967381074839064	0.915974478118693	0.939007598507681	0.933197468455798	0.950376257058467	0.93520382981977	0.925460746280089	0.926739115525007	0.920650675272323	0.956440855090335	0.89524779916416	0.893875709781829	0.925007462908415	0.9265342908117	0.958368573239026	0.937248089163764	0.91710292738191	0.922453790590829	0.876696745076691	0.921994625856719	0.924020935549869	0.957891482517263	0.958186560769106	0.948012879200272	0.9374357781756	0.843491665232	0.921398138207409	0.897143151304154	0.918590497118064	0.94838879536089	0.942130353660971	0.898948361831639	0.970227914908324	0.971211820646457	0.890356486708613	0.924834764526715	0.899433667515652	0.884180723052391	0.902493159816578	0.878374962565795	0.924316201173849	0.885423429676093	0.961428176414409	0.960031138361105	0.904372244829289	0.952711861863909	0.968616994074519	0.939028092787323	0.902921913700864	0.941666241310154	1	0.939557506702236	0.933582496157899	0.927861570189702	0.955316819085436	0.932760297538995	0.945692560300636	0.959144840405198	0.950574473258544
TCGA.D8.A1XT.01A.11R.A14M.07	0.872781057120538	0.886248283992101	0.848122138266969	0.920653664771489	0.887793446469047	0.834707760388027	0.916411766113006	0.922978930234914	0.937628626144352	0.902711950414105	0.92668153235531	0.825883575883576	0.923983416487328	0.88920446945357	0.927265588302147	0.923666629313034	0.89986404735454	0.889663939353742	0.933019631788389	0.926158122959546	0.87363490790623	0.927435717223013	0.84651578039392	0.898161925734471	0.920723633378185	0.905938944006256	0.934370973949982	0.881771518200764	0.89527091780025	0.933037139966379	0.902561251476911	0.919319574881435	0.915782812267288	0.920428334581487	0.903975917385495	0.918365393960623	0.896850793273357	0.945225112774704	0.921155181680295	0.889419990629448	0.904291110164819	0.938464914436045	0.922196566575251	0.937688503780391	0.927850299378283	0.90763591687788	0.852455845338205	0.902535891610429	0.915187483792558	0.918410047329999	0.893841177032371	0.93780072575029	0.922359795143558	0.926377143672573	0.923615995586328	0.887614699261553	0.941189396390582	0.879731326189246	0.919334357920328	0.890618229098131	0.897285379095024	0.896866053039738	0.923612312736764	0.927221556286976	0.941270882829609	0.919893521514661	0.913588060258597	0.93417300712945	0.921011954104573	0.900259898131866	0.902954782903972	0.939557506702236	1	0.883244470100705	0.882597148506655	0.91953726544567	0.892962770857269	0.926897769969177	0.923762006716853	0.92633467682922
TCGA.D8.A27E.01A.11R.A16F.07	0.832118950851852	0.911767500417636	0.901356254163357	0.842502806422108	0.913421877387345	0.842710873169135	0.90470720433926	0.946631772024515	0.903683678484501	0.932196315451181	0.890631162314699	0.823821377514552	0.939266278865361	0.861126697981008	0.880453779145797	0.905634816451573	0.878932465680989	0.941259347635168	0.918822799098291	0.916768559744443	0.847017867974635	0.944103163077619	0.916337996309694	0.916687083091186	0.911663352463742	0.943326590440711	0.908776539826333	0.913468774051512	0.900935469187798	0.891658394397029	0.912884550999332	0.832308869793173	0.867622902668348	0.907229487531499	0.89937373339863	0.92242965029225	0.926913863593822	0.875888010174875	0.911941885347769	0.828310827080075	0.877749090945021	0.872848147531013	0.933857178169956	0.913107655858508	0.912391216546215	0.935831436095266	0.858858822954857	0.900308523395347	0.853691193407955	0.876790047050344	0.912525009507067	0.900072761051631	0.84631572000172	0.937817476179982	0.932078469401705	0.850675380709816	0.876465949766462	0.88831209387881	0.847516990493674	0.878724933601018	0.879972544525755	0.886139111609137	0.818579573198682	0.931250836636132	0.929170327552627	0.854590248114663	0.91147905049255	0.930354250146382	0.914894367050728	0.881130482402014	0.953823595984184	0.933582496157899	0.883244470100705	1	0.924346710470659	0.939774292860392	0.967375237562591	0.940484276596215	0.935829210593872	0.93609239827158
TCGA.D8.A1XU.01A.11R.A14M.07	0.88904373132686	0.911417422284266	0.884802003219706	0.866593589186793	0.919688436557866	0.859104776630779	0.91555082029617	0.934563271132966	0.928692887976196	0.920730077602264	0.902062351912304	0.819029463226509	0.951690023315132	0.875944608014339	0.909256485395814	0.906435840239685	0.870615992923806	0.913827498445037	0.937751468406169	0.95126544106685	0.83521475549248	0.953966835959995	0.892253133966278	0.946154724144277	0.943904249055037	0.926122762570646	0.904090097281132	0.91628717793092	0.9014867099764	0.903986733755115	0.939739443446009	0.875064280763755	0.88461644888918	0.92240647101026	0.9317136727066	0.919267399910629	0.92911166203108	0.885559126545766	0.942912576848116	0.881771330931974	0.874339346293747	0.890289472637175	0.945749588551283	0.923168178893254	0.901747367535845	0.91563230497615	0.82191984738881	0.899346758607484	0.901632848348615	0.883520317015646	0.94808089244484	0.905348880652693	0.868442014404085	0.943516922243221	0.93461272440869	0.899915274245929	0.879281863995303	0.912287763885922	0.855071957044555	0.91345704955952	0.893456038574036	0.904629747541807	0.879135631923597	0.908553983602412	0.928300873099097	0.914982673667376	0.923492770734229	0.921606859615766	0.932699820436306	0.887491886299006	0.903607649280395	0.927861570189702	0.882597148506655	0.924346710470659	1	0.95763990241426	0.904568812040691	0.936527684319791	0.941159337852079	0.934869306313127
TCGA.D8.A27I.01A.11R.A16F.07	0.903296422700525	0.932258862790562	0.888136697478343	0.90285622027914	0.937531088819598	0.861711116286685	0.930002544779997	0.957268445917098	0.931687846932711	0.928401338235824	0.931347338915332	0.86873368676592	0.974768627355698	0.896513629059818	0.923486741149205	0.918760823151245	0.901624742971883	0.932362428083091	0.950418809295233	0.966517627879245	0.881645929424556	0.976540566873331	0.887689814546056	0.957564319643586	0.957047975354756	0.95715973145284	0.910444265638977	0.921749049894674	0.898283463507302	0.919213947460494	0.948016777747868	0.884234322504892	0.901552480201085	0.964474735994102	0.947244527987747	0.945954154550038	0.940371489595725	0.916712775857957	0.956687144633351	0.879674642328263	0.911582253412385	0.897428436006717	0.968411420651095	0.958382013540166	0.918327825867345	0.946487626521548	0.815648465058797	0.942417253883149	0.907363961296691	0.915556025803289	0.956604667912592	0.917164999239343	0.886883947674914	0.973221364282444	0.956740772935558	0.894061665486445	0.900711189540641	0.892226391534667	0.867822555982653	0.912807519702064	0.87777015050107	0.913331741225806	0.884202599193745	0.939166296358249	0.946815628689927	0.931844384710449	0.936970457840086	0.940920079092351	0.943474778497567	0.891392824343202	0.912574421739532	0.955316819085436	0.91953726544567	0.939774292860392	0.95763990241426	1	0.914587428299862	0.941213923134364	0.977052981957322	0.950413547231976
TCGA.D8.A1XC.01A.11R.A14D.07	0.813437870665417	0.919213038461284	0.906563102267363	0.846019365250504	0.891092073345326	0.866158430993556	0.918043411784347	0.940065072517169	0.917306228921129	0.945354046940101	0.893860206908379	0.802853883755694	0.920489697027055	0.866192795079629	0.880310614419292	0.914774847022744	0.880149557942604	0.928322199379822	0.91894795285124	0.900364800392615	0.836657991873653	0.923462100792599	0.927401884025164	0.893664282520206	0.904085503931602	0.926101372740074	0.927331804307339	0.92356797536347	0.924061082280944	0.897157871175839	0.902767648336845	0.854551047832156	0.870506928567201	0.882872195596781	0.880338267191586	0.922245071710175	0.915006756378837	0.890933142411348	0.89902723650491	0.832300946507979	0.882870484471987	0.878436550168069	0.928936783767502	0.907615705924586	0.929030433534752	0.918711267717907	0.894281729496911	0.885157838293859	0.857416807660874	0.886510175593509	0.900194543346392	0.909273319331168	0.863199694161283	0.928433584921793	0.93103064073393	0.850336063356096	0.89462995641135	0.914069366292394	0.843856881283405	0.879899541680569	0.897154761618797	0.885096797990648	0.825297375991732	0.929911201790309	0.93556142591896	0.864311708365323	0.910467005852331	0.936734807637949	0.915711687491888	0.886025570330688	0.972564027567985	0.932760297538995	0.892962770857269	0.967375237562591	0.904568812040691	0.914587428299862	1	0.936112282514948	0.911843614691735	0.933252120558836
TCGA.D8.A27W.01A.11R.A16F.07	0.853724094504444	0.924359376316649	0.909399662743497	0.89621110140869	0.923796704131378	0.866910633763503	0.938338442847943	0.941563319131686	0.944897946234063	0.931769715151998	0.908720643349348	0.812816148826479	0.94523479758601	0.862140805844471	0.926546578364812	0.917760513357747	0.888062929208939	0.924918495930008	0.948847006287977	0.944822309070578	0.852353428681733	0.945272310980263	0.912664947319651	0.91719409794245	0.92995659806411	0.938729600927128	0.937734500480878	0.920349735598127	0.928563359540909	0.929037291637841	0.931894588090497	0.88848543845948	0.902753420415652	0.912870153157933	0.909564135600923	0.951237924536535	0.947992223898155	0.924982596851927	0.931836499769497	0.860782149286657	0.88716486251093	0.911375365041133	0.948997103639368	0.932802399180399	0.958194964212855	0.924802273707386	0.852493032974894	0.928218889133634	0.874030030363959	0.902061100903791	0.922671798841905	0.945898338786032	0.897249703945143	0.938128821436477	0.933939524314279	0.90713208834113	0.896357173935658	0.904200633912231	0.883654664337753	0.909620071196962	0.928173931488237	0.929969376496597	0.87695617667269	0.952921446037748	0.955164529619173	0.900181251761176	0.932234979892597	0.957652607941182	0.955741085663706	0.920579434719297	0.932723513109242	0.945692560300636	0.926897769969177	0.940484276596215	0.936527684319791	0.941213923134364	0.936112282514948	1	0.937016406474506	0.958219765492383
TCGA.D8.A1JU.01A.11R.A13Q.07	0.891781255580179	0.92857101224908	0.861619802897892	0.899717982415674	0.941682500593828	0.864579761264109	0.925579526929945	0.947446261668618	0.927587107878387	0.932004317187248	0.936907503651971	0.859998041818277	0.970046252960995	0.889336158813226	0.917453108542167	0.911176253320795	0.898090516860117	0.93934631119799	0.947495312809738	0.962020223900989	0.868081193552013	0.980364838469122	0.887566576558873	0.954600880803888	0.945500079452582	0.941670008340062	0.914162859210279	0.899207499903172	0.893124434044315	0.917636414667495	0.944407942374495	0.888563182927641	0.88726158036621	0.965293127462883	0.95543850716934	0.932839209691431	0.929546840665874	0.920276746360713	0.950709259031686	0.87202338463165	0.91689838136486	0.891632292008184	0.967274510750476	0.963109673245569	0.919993155628654	0.951879503942031	0.817714872758233	0.952063334551517	0.902331706319348	0.899821334228723	0.947469276627105	0.918227047179598	0.898141058339132	0.969938092297119	0.962620797481894	0.894999699921916	0.905260278392297	0.895800492202639	0.884149582053966	0.898201746832305	0.874005101387651	0.921055670490366	0.887400673804646	0.942242391807272	0.952118246811612	0.934171636717163	0.942110375110436	0.945027623088462	0.929867736009473	0.878486435612274	0.913889205390941	0.959144840405198	0.923762006716853	0.935829210593872	0.941159337852079	0.977052981957322	0.911843614691735	0.937016406474506	1	0.940320577594052
TCGA.D8.A1X5.01A.11R.A14D.07	0.855439401936927	0.927794636649288	0.927915061391718	0.899929687694957	0.931711908861877	0.862103493731393	0.950584526778479	0.966891238125292	0.95516648049434	0.951412325857361	0.941162156403382	0.831056805015641	0.954398961614624	0.878999251285735	0.908066119393053	0.95266466861668	0.913020257207003	0.942780887406622	0.955430757652889	0.933753547756397	0.861876051321322	0.947526430718032	0.910409774938666	0.907064455091831	0.945478323521534	0.960853484925289	0.94415031144864	0.931907937622462	0.924596180124213	0.93885632104003	0.93527428070515	0.891148207786055	0.900798437534815	0.91525841417941	0.909409953706927	0.957429834797337	0.94468120188407	0.923626574902409	0.936985853246337	0.862368688650025	0.90329554530094	0.911960324388774	0.944896943052081	0.938018253038961	0.947865410349937	0.938999217273142	0.853071097971496	0.935812039669041	0.873753328349752	0.928378666432782	0.930686933674687	0.930689180482256	0.90068015210459	0.952251465342031	0.947827608544183	0.884096525431367	0.912392114589089	0.885648897698571	0.87675547826079	0.901999027276059	0.910231494920923	0.912939488903561	0.870069819307129	0.954862797738775	0.952516338752618	0.896074473084557	0.937101424026329	0.95660857403265	0.948190542878093	0.907337776039385	0.937009124472609	0.950574473258544	0.92633467682922	0.93609239827158	0.934869306313127	0.950413547231976	0.933252120558836	0.958219765492383	0.940320577594052	1
